disconnect_number,disconnect_timestamp_us,timestamp_us,timestamp_s,event,connection_handle,l2cap_cid,sequence,write_index,read_index,ring_fill,audio_busy,duration_us,result,detail0,detail1,details,anomaly,anomaly_reasons
1,1225635697,1220867448,1220.867448,AUDIO_BUSY_CLEAR,0x0040,0x0041,65,59714,59714,0,0,278,3,0,0,busy_context=3,False,
1,1225635697,1220867451,1220.867451,AUDIO_L2CAP_SEND,0x0040,0x0041,65,59714,59714,0,1,0,0,161,0,sdu_size=161,False,
1,1225635697,1220867452,1220.867452,AUDIO_CAN_SEND_REQUESTED,0x0040,0x0041,65,59714,59714,0,1,0,0,0,0,,False,
1,1225635697,1220869885,1220.869885,AUDIO_TIMER_LATE,0xffff,0x0000,,59714,59713,1,0,2725,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1220872044,1220.872044,AUDIO_TIMER_LATE,0xffff,0x0000,,59714,59714,0,0,2159,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1220874202,1220.874202,AUDIO_TIMER_LATE,0xffff,0x0000,,59714,59714,0,0,2157,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1220876360,1220.876360,AUDIO_TIMER_LATE,0xffff,0x0000,,59714,59714,0,0,2159,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1220878518,1220.878518,AUDIO_TIMER_LATE,0xffff,0x0000,,59714,59714,0,0,2158,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1220880679,1220.880679,AUDIO_TIMER_LATE,0xffff,0x0000,,59714,59714,0,0,2161,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1220882841,1220.882841,AUDIO_TIMER_LATE,0xffff,0x0000,,59714,59714,0,0,2162,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1220885002,1220.885002,AUDIO_TIMER_LATE,0xffff,0x0000,,59714,59714,0,0,2161,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1220885808,1220.885808,AUDIO_SDU_GENERATED,0xffff,0x0000,66,59715,59714,1,0,20009,0,0,0,,False,
1,1225635697,1220887163,1220.887163,AUDIO_TIMER_LATE,0xffff,0x0000,,59715,59714,1,0,2161,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1220887172,1220.887172,AUDIO_BUSY_SET,0x0040,0x0041,66,59715,59715,0,1,0,2,0,0,busy_context=2,False,
1,1225635697,1220887176,1220.887176,AUDIO_CAN_SEND_NOW,0x0040,0x0041,66,59715,59715,0,1,2,0,0,0,,False,
1,1225635697,1220887448,1220.887448,AUDIO_PACKET_SENT,0x0040,0x0041,66,59715,59715,0,1,272,0,0,0,,False,
1,1225635697,1220887450,1220.887450,AUDIO_BUSY_CLEAR,0x0040,0x0041,66,59715,59715,0,0,278,3,0,0,busy_context=3,False,
1,1225635697,1220887453,1220.887453,AUDIO_L2CAP_SEND,0x0040,0x0041,66,59715,59715,0,1,0,0,161,0,sdu_size=161,False,
1,1225635697,1220887455,1220.887455,AUDIO_CAN_SEND_REQUESTED,0x0040,0x0041,66,59715,59715,0,1,0,0,0,0,,False,
1,1225635697,1220889172,1220.889172,AUDIO_TIMER_LATE,0xffff,0x0000,,59715,59714,1,0,2009,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1220891327,1220.891327,AUDIO_TIMER_LATE,0xffff,0x0000,,59715,59715,0,0,2155,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1220893485,1220.893485,AUDIO_TIMER_LATE,0xffff,0x0000,,59715,59715,0,0,2158,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1220895644,1220.895644,AUDIO_TIMER_LATE,0xffff,0x0000,,59715,59715,0,0,2159,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1220897802,1220.897802,AUDIO_TIMER_LATE,0xffff,0x0000,,59715,59715,0,0,2158,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1220899963,1220.899963,AUDIO_TIMER_LATE,0xffff,0x0000,,59715,59715,0,0,2161,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1220903284,1220.903284,AUDIO_TIMER_LATE,0xffff,0x0000,,59715,59715,0,0,2160,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1220905445,1220.905445,AUDIO_TIMER_LATE,0xffff,0x0000,,59715,59715,0,0,2160,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1220905801,1220.905801,AUDIO_SDU_GENERATED,0xffff,0x0000,67,59716,59715,1,0,19993,0,0,0,,False,
1,1225635697,1220907606,1220.907606,AUDIO_TIMER_LATE,0xffff,0x0000,,59716,59715,1,0,2162,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1220907614,1220.907614,AUDIO_BUSY_SET,0x0040,0x0041,67,59716,59716,0,1,0,2,0,0,busy_context=2,False,
1,1225635697,1220907618,1220.907618,AUDIO_CAN_SEND_NOW,0x0040,0x0041,67,59716,59716,0,1,2,0,0,0,,False,
1,1225635697,1220907891,1220.907891,AUDIO_PACKET_SENT,0x0040,0x0041,67,59716,59716,0,1,273,0,0,0,,False,
1,1225635697,1220907893,1220.907893,AUDIO_BUSY_CLEAR,0x0040,0x0041,67,59716,59716,0,0,279,3,0,0,busy_context=3,False,
1,1225635697,1220907896,1220.907896,AUDIO_L2CAP_SEND,0x0040,0x0041,67,59716,59716,0,1,0,0,161,0,sdu_size=161,False,
1,1225635697,1220907898,1220.907898,AUDIO_CAN_SEND_REQUESTED,0x0040,0x0041,67,59716,59716,0,1,0,0,0,0,,False,
1,1225635697,1220911338,1220.911338,AUDIO_TIMER_LATE,0xffff,0x0000,,59716,59716,0,0,2153,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1220913496,1220.913496,AUDIO_TIMER_LATE,0xffff,0x0000,,59716,59716,0,0,2159,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1220915654,1220.915654,AUDIO_TIMER_LATE,0xffff,0x0000,,59716,59716,0,0,2158,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1220917812,1220.917812,AUDIO_TIMER_LATE,0xffff,0x0000,,59716,59716,0,0,2158,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1220919973,1220.919973,AUDIO_TIMER_LATE,0xffff,0x0000,,59716,59716,0,0,2161,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1220923294,1220.923294,AUDIO_TIMER_LATE,0xffff,0x0000,,59716,59716,0,0,2160,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1220925456,1220.925456,AUDIO_TIMER_LATE,0xffff,0x0000,,59716,59716,0,0,2162,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1220925803,1220.925803,AUDIO_SDU_GENERATED,0xffff,0x0000,68,59717,59716,1,0,20002,0,0,0,,False,
1,1225635697,1220927617,1220.927617,AUDIO_TIMER_LATE,0xffff,0x0000,,59717,59716,1,0,2161,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1220927626,1220.927626,AUDIO_BUSY_SET,0x0040,0x0041,68,59717,59717,0,1,0,2,0,0,busy_context=2,False,
1,1225635697,1220927629,1220.927629,AUDIO_CAN_SEND_NOW,0x0040,0x0041,68,59717,59717,0,1,2,0,0,0,,False,
1,1225635697,1220927901,1220.927901,AUDIO_PACKET_SENT,0x0040,0x0041,68,59717,59717,0,1,273,0,0,0,,False,
1,1225635697,1220927904,1220.927904,AUDIO_BUSY_CLEAR,0x0040,0x0041,68,59717,59717,0,0,278,3,0,0,busy_context=3,False,
1,1225635697,1220927907,1220.927907,AUDIO_L2CAP_SEND,0x0040,0x0041,68,59717,59717,0,1,0,0,161,0,sdu_size=161,False,
1,1225635697,1220927908,1220.927908,AUDIO_CAN_SEND_REQUESTED,0x0040,0x0041,68,59717,59717,0,1,0,0,0,0,,False,
1,1225635697,1220929845,1220.929845,AUDIO_TIMER_LATE,0xffff,0x0000,,59717,59716,1,0,2228,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1220932003,1220.932003,AUDIO_TIMER_LATE,0xffff,0x0000,,59717,59717,0,0,2158,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1220934162,1220.934162,AUDIO_TIMER_LATE,0xffff,0x0000,,59717,59717,0,0,2159,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1220936320,1220.936320,AUDIO_TIMER_LATE,0xffff,0x0000,,59717,59717,0,0,2158,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1220938478,1220.938478,AUDIO_TIMER_LATE,0xffff,0x0000,,59717,59717,0,0,2158,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1220940640,1220.940640,AUDIO_TIMER_LATE,0xffff,0x0000,,59717,59717,0,0,2162,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1220942801,1220.942801,AUDIO_TIMER_LATE,0xffff,0x0000,,59717,59717,0,0,2161,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1220944962,1220.944962,AUDIO_TIMER_LATE,0xffff,0x0000,,59717,59717,0,0,2161,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1220945802,1220.945802,AUDIO_SDU_GENERATED,0xffff,0x0000,69,59718,59717,1,0,19999,0,0,0,,False,
1,1225635697,1220946131,1220.946131,AUDIO_BUSY_SET,0x0040,0x0041,69,59718,59718,0,1,0,2,0,0,busy_context=2,False,
1,1225635697,1220946135,1220.946135,AUDIO_CAN_SEND_NOW,0x0040,0x0041,69,59718,59718,0,1,2,0,0,0,,False,
1,1225635697,1220946407,1220.946407,AUDIO_PACKET_SENT,0x0040,0x0041,69,59718,59718,0,1,272,0,0,0,,False,
1,1225635697,1220946409,1220.946409,AUDIO_BUSY_CLEAR,0x0040,0x0041,69,59718,59718,0,0,278,3,0,0,busy_context=3,False,
1,1225635697,1220946412,1220.946412,AUDIO_L2CAP_SEND,0x0040,0x0041,69,59718,59718,0,1,0,0,161,0,sdu_size=161,False,
1,1225635697,1220946414,1220.946414,AUDIO_CAN_SEND_REQUESTED,0x0040,0x0041,69,59718,59718,0,1,0,0,0,0,,False,
1,1225635697,1220948829,1220.948829,AUDIO_TIMER_LATE,0xffff,0x0000,,59718,59717,1,0,2705,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1220950988,1220.950988,AUDIO_TIMER_LATE,0xffff,0x0000,,59718,59718,0,0,2159,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1220954303,1220.954303,AUDIO_TIMER_LATE,0xffff,0x0000,,59718,59718,0,0,2157,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1220956462,1220.956462,AUDIO_TIMER_LATE,0xffff,0x0000,,59718,59718,0,0,2159,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1220958623,1220.958623,AUDIO_TIMER_LATE,0xffff,0x0000,,59718,59718,0,0,2161,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1220960785,1220.960785,AUDIO_TIMER_LATE,0xffff,0x0000,,59718,59718,0,0,2162,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1220962947,1220.962947,AUDIO_TIMER_LATE,0xffff,0x0000,,59718,59718,0,0,2162,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1220965798,1220.965798,AUDIO_SDU_GENERATED,0xffff,0x0000,70,59719,59718,1,0,19996,0,0,0,,False,
1,1225635697,1220966268,1220.966268,AUDIO_TIMER_LATE,0xffff,0x0000,,59719,59718,1,0,2160,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1220966276,1220.966276,AUDIO_BUSY_SET,0x0040,0x0041,70,59719,59719,0,1,0,2,0,0,busy_context=2,False,
1,1225635697,1220966280,1220.966280,AUDIO_CAN_SEND_NOW,0x0040,0x0041,70,59719,59719,0,1,2,0,0,0,,False,
1,1225635697,1220966552,1220.966552,AUDIO_PACKET_SENT,0x0040,0x0041,70,59719,59719,0,1,272,0,0,0,,False,
1,1225635697,1220966554,1220.966554,AUDIO_BUSY_CLEAR,0x0040,0x0041,70,59719,59719,0,0,278,3,0,0,busy_context=3,False,
1,1225635697,1220966558,1220.966558,AUDIO_L2CAP_SEND,0x0040,0x0041,70,59719,59719,0,1,0,0,161,0,sdu_size=161,False,
1,1225635697,1220966559,1220.966559,AUDIO_CAN_SEND_REQUESTED,0x0040,0x0041,70,59719,59719,0,1,0,0,0,0,,False,
1,1225635697,1220969143,1220.969143,AUDIO_TIMER_LATE,0xffff,0x0000,,59719,59718,1,0,2875,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1220971308,1220.971308,AUDIO_TIMER_LATE,0xffff,0x0000,,59719,59719,0,0,2165,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1220973466,1220.973466,AUDIO_TIMER_LATE,0xffff,0x0000,,59719,59719,0,0,2158,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1220975624,1220.975624,AUDIO_TIMER_LATE,0xffff,0x0000,,59719,59719,0,0,2158,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1220977783,1220.977783,AUDIO_TIMER_LATE,0xffff,0x0000,,59719,59719,0,0,2159,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1220979944,1220.979944,AUDIO_TIMER_LATE,0xffff,0x0000,,59719,59719,0,0,2161,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1220983265,1220.983265,AUDIO_TIMER_LATE,0xffff,0x0000,,59719,59719,0,0,2160,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1220985427,1220.985427,AUDIO_TIMER_LATE,0xffff,0x0000,,59719,59719,0,0,2162,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1220985801,1220.985801,AUDIO_SDU_GENERATED,0xffff,0x0000,71,59720,59719,1,0,20003,0,0,0,,False,
1,1225635697,1220987589,1220.987589,AUDIO_TIMER_LATE,0xffff,0x0000,,59720,59719,1,0,2162,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1220987597,1220.987597,AUDIO_BUSY_SET,0x0040,0x0041,71,59720,59720,0,1,0,2,0,0,busy_context=2,False,
1,1225635697,1220987601,1220.987601,AUDIO_CAN_SEND_NOW,0x0040,0x0041,71,59720,59720,0,1,2,0,0,0,,False,
1,1225635697,1220987909,1220.987909,AUDIO_PACKET_SENT,0x0040,0x0041,71,59720,59720,0,1,308,0,0,0,,False,
1,1225635697,1220987911,1220.987911,AUDIO_BUSY_CLEAR,0x0040,0x0041,71,59720,59720,0,0,314,3,0,0,busy_context=3,False,
1,1225635697,1220987914,1220.987914,AUDIO_L2CAP_SEND,0x0040,0x0041,71,59720,59720,0,1,0,0,161,0,sdu_size=161,False,
1,1225635697,1220987916,1220.987916,AUDIO_CAN_SEND_REQUESTED,0x0040,0x0041,71,59720,59720,0,1,0,0,0,0,,False,
1,1225635697,1220991348,1220.991348,AUDIO_TIMER_LATE,0xffff,0x0000,,59720,59720,0,0,2154,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1220993506,1220.993506,AUDIO_TIMER_LATE,0xffff,0x0000,,59720,59720,0,0,2158,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1220995665,1220.995665,AUDIO_TIMER_LATE,0xffff,0x0000,,59720,59720,0,0,2159,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1220997823,1220.997823,AUDIO_TIMER_LATE,0xffff,0x0000,,59720,59720,0,0,2158,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1220999984,1220.999984,AUDIO_TIMER_LATE,0xffff,0x0000,,59720,59720,0,0,2161,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221003305,1221.003305,AUDIO_TIMER_LATE,0xffff,0x0000,,59720,59720,0,0,2160,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221005466,1221.005466,AUDIO_TIMER_LATE,0xffff,0x0000,,59720,59720,0,0,2161,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221005802,1221.005802,AUDIO_SDU_GENERATED,0xffff,0x0000,72,59721,59720,1,0,20001,0,0,0,,False,
1,1225635697,1221007627,1221.007627,AUDIO_TIMER_LATE,0xffff,0x0000,,59721,59720,1,0,2161,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221007636,1221.007636,AUDIO_BUSY_SET,0x0040,0x0041,72,59721,59721,0,1,0,2,0,0,busy_context=2,False,
1,1225635697,1221007640,1221.007640,AUDIO_CAN_SEND_NOW,0x0040,0x0041,72,59721,59721,0,1,2,0,0,0,,False,
1,1225635697,1221007912,1221.007912,AUDIO_PACKET_SENT,0x0040,0x0041,72,59721,59721,0,1,272,0,0,0,,False,
1,1225635697,1221007915,1221.007915,AUDIO_BUSY_CLEAR,0x0040,0x0041,72,59721,59721,0,0,278,3,0,0,busy_context=3,False,
1,1225635697,1221007918,1221.007918,AUDIO_L2CAP_SEND,0x0040,0x0041,72,59721,59721,0,1,0,0,161,0,sdu_size=161,False,
1,1225635697,1221007919,1221.007919,AUDIO_CAN_SEND_REQUESTED,0x0040,0x0041,72,59721,59721,0,1,0,0,0,0,,False,
1,1225635697,1221011377,1221.011377,AUDIO_TIMER_LATE,0xffff,0x0000,,59721,59721,0,0,2158,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221013535,1221.013535,AUDIO_TIMER_LATE,0xffff,0x0000,,59721,59721,0,0,2158,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221015693,1221.015693,AUDIO_TIMER_LATE,0xffff,0x0000,,59721,59721,0,0,2158,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221017851,1221.017851,AUDIO_TIMER_LATE,0xffff,0x0000,,59721,59721,0,0,2158,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221020012,1221.020012,AUDIO_TIMER_LATE,0xffff,0x0000,,59721,59721,0,0,2161,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221022173,1221.022173,AUDIO_TIMER_LATE,0xffff,0x0000,,59721,59721,0,0,2161,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221024334,1221.024334,AUDIO_TIMER_LATE,0xffff,0x0000,,59721,59721,0,0,2161,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221025800,1221.025800,AUDIO_SDU_GENERATED,0xffff,0x0000,73,59722,59721,1,0,19998,0,0,0,,False,
1,1225635697,1221026495,1221.026495,AUDIO_TIMER_LATE,0xffff,0x0000,,59722,59721,1,0,2161,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221026503,1221.026503,AUDIO_BUSY_SET,0x0040,0x0041,73,59722,59722,0,1,0,2,0,0,busy_context=2,False,
1,1225635697,1221026507,1221.026507,AUDIO_CAN_SEND_NOW,0x0040,0x0041,73,59722,59722,0,1,2,0,0,0,,False,
1,1225635697,1221026779,1221.026779,AUDIO_PACKET_SENT,0x0040,0x0041,73,59722,59722,0,1,272,0,0,0,,False,
1,1225635697,1221026781,1221.026781,AUDIO_BUSY_CLEAR,0x0040,0x0041,73,59722,59722,0,0,278,3,0,0,busy_context=3,False,
1,1225635697,1221026785,1221.026785,AUDIO_L2CAP_SEND,0x0040,0x0041,73,59722,59722,0,1,0,0,161,0,sdu_size=161,False,
1,1225635697,1221026786,1221.026786,AUDIO_CAN_SEND_REQUESTED,0x0040,0x0041,73,59722,59722,0,1,0,0,0,0,,False,
1,1225635697,1221028743,1221.028743,AUDIO_TIMER_LATE,0xffff,0x0000,,59722,59721,1,0,2247,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221030899,1221.030899,AUDIO_TIMER_LATE,0xffff,0x0000,,59722,59722,0,0,2157,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221033057,1221.033057,AUDIO_TIMER_LATE,0xffff,0x0000,,59722,59722,0,0,2158,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221035215,1221.035215,AUDIO_TIMER_LATE,0xffff,0x0000,,59722,59722,0,0,2157,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221037373,1221.037373,AUDIO_TIMER_LATE,0xffff,0x0000,,59722,59722,0,0,2159,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221039534,1221.039534,AUDIO_TIMER_LATE,0xffff,0x0000,,59722,59722,0,0,2161,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221041696,1221.041696,AUDIO_TIMER_LATE,0xffff,0x0000,,59722,59722,0,0,2162,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221043857,1221.043857,AUDIO_TIMER_LATE,0xffff,0x0000,,59722,59722,0,0,2161,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221045799,1221.045799,AUDIO_SDU_GENERATED,0xffff,0x0000,74,59723,59722,1,0,19999,0,0,0,,False,
1,1225635697,1221046018,1221.046018,AUDIO_TIMER_LATE,0xffff,0x0000,,59723,59722,1,0,2161,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221046027,1221.046027,AUDIO_BUSY_SET,0x0040,0x0041,74,59723,59723,0,1,0,2,0,0,busy_context=2,False,
1,1225635697,1221046030,1221.046030,AUDIO_CAN_SEND_NOW,0x0040,0x0041,74,59723,59723,0,1,2,0,0,0,,False,
1,1225635697,1221046302,1221.046302,AUDIO_PACKET_SENT,0x0040,0x0041,74,59723,59723,0,1,272,0,0,0,,False,
1,1225635697,1221046305,1221.046305,AUDIO_BUSY_CLEAR,0x0040,0x0041,74,59723,59723,0,0,278,3,0,0,busy_context=3,False,
1,1225635697,1221046308,1221.046308,AUDIO_L2CAP_SEND,0x0040,0x0041,74,59723,59723,0,1,0,0,161,0,sdu_size=161,False,
1,1225635697,1221046309,1221.046309,AUDIO_CAN_SEND_REQUESTED,0x0040,0x0041,74,59723,59723,0,1,0,0,0,0,,False,
1,1225635697,1221048461,1221.048461,AUDIO_TIMER_LATE,0xffff,0x0000,,59723,59722,1,0,2443,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221052447,1221.052447,AUDIO_TIMER_LATE,0xffff,0x0000,,59723,59723,0,0,2157,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221054606,1221.054606,AUDIO_TIMER_LATE,0xffff,0x0000,,59723,59723,0,0,2159,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221056764,1221.056764,AUDIO_TIMER_LATE,0xffff,0x0000,,59723,59723,0,0,2158,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221058926,1221.058926,AUDIO_TIMER_LATE,0xffff,0x0000,,59723,59723,0,0,2162,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221062247,1221.062247,AUDIO_TIMER_LATE,0xffff,0x0000,,59723,59723,0,0,2160,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221064408,1221.064408,AUDIO_TIMER_LATE,0xffff,0x0000,,59723,59723,0,0,2161,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221065802,1221.065802,AUDIO_SDU_GENERATED,0xffff,0x0000,75,59724,59723,1,0,20003,0,0,0,,False,
1,1225635697,1221066569,1221.066569,AUDIO_TIMER_LATE,0xffff,0x0000,,59724,59723,1,0,2161,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221066578,1221.066578,AUDIO_BUSY_SET,0x0040,0x0041,75,59724,59724,0,1,0,2,0,0,busy_context=2,False,
1,1225635697,1221066582,1221.066582,AUDIO_CAN_SEND_NOW,0x0040,0x0041,75,59724,59724,0,1,2,0,0,0,,False,
1,1225635697,1221066854,1221.066854,AUDIO_PACKET_SENT,0x0040,0x0041,75,59724,59724,0,1,272,0,0,0,,False,
1,1225635697,1221066857,1221.066857,AUDIO_BUSY_CLEAR,0x0040,0x0041,75,59724,59724,0,0,278,3,0,0,busy_context=3,False,
1,1225635697,1221066860,1221.066860,AUDIO_L2CAP_SEND,0x0040,0x0041,75,59724,59724,0,1,0,0,161,0,sdu_size=161,False,
1,1225635697,1221066861,1221.066861,AUDIO_CAN_SEND_REQUESTED,0x0040,0x0041,75,59724,59724,0,1,0,0,0,0,,False,
1,1225635697,1221068814,1221.068814,AUDIO_TIMER_LATE,0xffff,0x0000,,59724,59723,1,0,2244,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221070968,1221.070968,AUDIO_TIMER_LATE,0xffff,0x0000,,59724,59724,0,0,2155,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221074283,1221.074283,AUDIO_TIMER_LATE,0xffff,0x0000,,59724,59724,0,0,2158,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221076441,1221.076441,AUDIO_TIMER_LATE,0xffff,0x0000,,59724,59724,0,0,2158,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221078603,1221.078603,AUDIO_TIMER_LATE,0xffff,0x0000,,59724,59724,0,0,2162,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221080765,1221.080765,AUDIO_TIMER_LATE,0xffff,0x0000,,59724,59724,0,0,2162,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221082926,1221.082926,AUDIO_TIMER_LATE,0xffff,0x0000,,59724,59724,0,0,2161,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221085803,1221.085803,AUDIO_SDU_GENERATED,0xffff,0x0000,76,59725,59724,1,0,20002,0,0,0,,False,
1,1225635697,1221086248,1221.086248,AUDIO_TIMER_LATE,0xffff,0x0000,,59725,59724,1,0,2160,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221086257,1221.086257,AUDIO_BUSY_SET,0x0040,0x0041,76,59725,59725,0,1,0,2,0,0,busy_context=2,False,
1,1225635697,1221086261,1221.086261,AUDIO_CAN_SEND_NOW,0x0040,0x0041,76,59725,59725,0,1,2,0,0,0,,False,
1,1225635697,1221086533,1221.086533,AUDIO_PACKET_SENT,0x0040,0x0041,76,59725,59725,0,1,272,0,0,0,,False,
1,1225635697,1221086535,1221.086535,AUDIO_BUSY_CLEAR,0x0040,0x0041,76,59725,59725,0,0,278,3,0,0,busy_context=3,False,
1,1225635697,1221086539,1221.086539,AUDIO_L2CAP_SEND,0x0040,0x0041,76,59725,59725,0,1,0,0,161,0,sdu_size=161,False,
1,1225635697,1221086540,1221.086540,AUDIO_CAN_SEND_REQUESTED,0x0040,0x0041,76,59725,59725,0,1,0,0,0,0,,False,
1,1225635697,1221089124,1221.089124,AUDIO_TIMER_LATE,0xffff,0x0000,,59725,59724,1,0,2876,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221091288,1221.091288,AUDIO_TIMER_LATE,0xffff,0x0000,,59725,59725,0,0,2164,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221093446,1221.093446,AUDIO_TIMER_LATE,0xffff,0x0000,,59725,59725,0,0,2158,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221095604,1221.095604,AUDIO_TIMER_LATE,0xffff,0x0000,,59725,59725,0,0,2158,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221097763,1221.097763,AUDIO_TIMER_LATE,0xffff,0x0000,,59725,59725,0,0,2159,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221099925,1221.099925,AUDIO_TIMER_LATE,0xffff,0x0000,,59725,59725,0,0,2162,0,0,0,,True,audio_timer_interval_gt_2ms
1,1225635697,1221103246,1221.103246,AUDIO_TIMER_LATE,0xffff,0x0000,,59725,59725,0,0,2160,0,0,0,,True,audio_timer_interval_gt_2ms
